ID	LD03	LD03	LD03	LD06	LD06	LD06	LD09	LD09	LD09	LD12	LD12	LD12	LD15	LD15	LD15	LD18	LD18	LD18	LD21	LD21	LD21	LD24	LD24	LD24
Ot07g04210	-0.71676735	-0.77455245	-1.079017409	0.172742082	0.058532978	-0.051107875	1.012746633	0.906354169	1.338530822	0.457602533	1.544790331	1.820787094	0.007659067	0.081571593	0.111621046	-0.51384184	-0.293236158	-0.04355113	-0.450972494	-0.546635376	-0.605524836	-0.883007306	-0.925968558	-1.057376873
Ot07g00770	0.223404873	0.271094074	0.157152649	-0.122044139	0.1107458625	0.093067952	-0.245969162	-0.098368422	NA	-0.38131473	-0.619378362	NA	-0.866554462	-0.921250887	-0.860065199	-1.137361723	-1.227167754	-0.963264134	-0.795787791	-0.804678399	-0.602567671	-0.210546341	-0.03744708	0.101361865
Ot07g01140	-0.654318996	-0.615907611	-0.684919772	-0.201771862	0.032485254	0.059000436	1.0947361	0.99662834	0.930282182	0.461659666	0.978522995	NA	-1.560722662	-2.049760636	-1.954920553	-2.183782145	-2.751686098	-2.023161924	-2.076076219	-3.131493938	-3.07461672	-1.822251933	-1.947233563	-1.892810128
Ot07g04490	-0.400777661	-0.443301256	-0.450179268	-0.235276196	-0.309827703	-0.231504407	0.454383387	0.308413652	0.233315783	0.195381546	0.510848499	0.624272121	0.110736503	0.129741647	0.351633357	0.428908025	0.280562334	0.271019593	0.536622221	0.510913155	0.600441381	0.060287396	-0.101425861	-0.138436787
Ot07g04180	0.166970641	0.536022775	0.511840233	0.520661605	1.170389041	1.197156682	1.205022384	1.406019415	1.914818864	-0.054270036	0.265047779	0.438656352	-0.282605552	-0.167265379	-0.010461852	-0.579350357	-0.368662111	-0.217591797	-0.245093282	-0.328446733	-0.549772791	-0.152876379	-0.028379679	-0.094914498
Ot07g01530	-1.652593586	-3.011508788	-3.586816003	-2.914268334	-3.374375151	-3.553082417	-3.203876861	-3.849599985	-3.689458513	0.37651958	-0.630355067	-0.74502308	1.244391804	0.938649062	0.632530559	1.082467536	1.020028807	0.615140894	0.918661138	0.466161476	0.278786863	0.049532229	-1.147350731	-1.344003763
Ot07g01120	0.590351861	0.586043855	0.602084202	0.441961451	0.466109867	0.410438213	-0.440866979	-0.390661438	-0.037487654	0.119266009	-0.118693353	-0.079920285	0.146430435	-0.163630447	-0.095482592	0.455391157	-0.021690625	0.013709568	0.350706003	-0.088524708	-0.08346134	0.196396917	0.28098611	0.384180567
Ot07g04470	0.44666677	0.033424067	0.194733645	0.039446208	-0.585057133	-0.599268311	-1.113576242	-1.886022366	-1.929005033	-0.478377525	-0.620227411	-0.556729007	0.03772831	0.154621998	0.071675794	0.403921384	0.388546834	0.368021307	0.426056406	0.486288232	0.781830541	0.44239525	0.500445347	0.509253202
Ot07g03440	-0.008390878	0.046778595	0.153673394	0.289007125	0.089995556	0.070815371	-0.662699805	-1.364055757	-1.488897397	0.308854176	-0.049213013	-0.199955913	0.247425966	0.219180297	0.233454679	0.315057997	0.251110013	0.066658204	0.22679548	0.022707216	0.070476325	-0.202320895	-0.185798405	-0.213603223
Ot08g03940	-0.010571246	0.330234316	0.27013372	0.171288056	0.156933989	0.584347432	1.23602619	0.808685751	0.870486574	0.593173833	0.435188835	0.53142271	0.77327118	0.660059733	0.528291739	0.693969825	0.544671078	0.405669421	0.549022977	0.344254357	0.169183944	0.455693176	0.094717238	0.448707704
Ot08g04140	-5.062518253	-4.684142538	-5.505016983	-4.233608927	-4.262481927	-4.124055692	-1.501653076	-2.211007724	-1.977385548	1.429672821	0.563863467	0.5656659775	1.822313128	1.641348688	1.973739362	0.858165867	0.562835454	1.373135034	-4.374971629	-5.001919601	-5.299437621	-4.898681716	-4.997129555	-5.544496047
Ot09g01220	0.66944713	1.10969708	1.321148251	0.396225737	1.11121561	1.051521817	-0.488540914	-0.084085594	-0.049141379	-2.688567051	-2.231970932	-3.171998625	-2.540811538	-2.92890012	-2.407354827	-2.457076654	-2.783437872	-2.592468963	-1.906194683	-1.72245092	-2.609376673	0.425446506	0.673639537	0.447324622
Ot08g03950	-0.213013203	-0.40918902	-0.436258017	-0.731663877	-1.142535149	-0.911961076	-0.320074995	0.035061954	0.161614623	-0.513182246	-0.407272296	-0.185128366	-0.538348579	-0.725502224	-0.681480232	-0.559606802	-0.500635697	-0.427420013	0.038549408	0.272465646	0.305696984	0.149230382	0.011332468	0.146091648
Ot08g04160	0.444493919	0.86415789	0.7660094	0.503993465	0.837602905	0.59594101	0.118456851	0.442264232	0.659208549	-2.232953527	-1.13486574	-1.556526286	-2.741561544	-3.396070954	-3.287994783	-2.482510941	-2.647437452	-2.6907824	-0.436666615	-0.407259354	-0.482427128	0.170734364	0.495488632	0.369329413
Ot09g00350	0.235305224	-0.209958294	-0.273845994	0.369797848	-0.3187368175	-0.49606374	-0.131002292	-0.296949923	-0.448865631	0.289731403	0.121993691	-0.0460595915	0.162403195	0.235916252	0.199736031	0.314370304	-0.030474041	-0.231639494	-0.061404669	-0.189141805	-0.0944187835	0.090347423	-0.051985688	-0.179954072
Ot09g01230	0.619924876	1.060799497	1.048786747	0.35041701	0.625099369	0.67841577	-1.962115358	-1.272811564	-1.081028363	-2.116361501	-1.70444119	-1.548863	-1.059031194	-0.940871772	-1.00298252	-0.509292038	-0.531199901	-0.411092477	0.137942188	0.098810355	-0.128912186	0.884176285	1.018500885	0.948541376
Ot08g03760	0.21553335	0.113070027	0.121194068	0.664216236	0.187611512	0.163063102	-0.473284428	-0.746363541	-0.782381591	-0.332212728	-0.285460792	-0.546616402	0.2724971	0.142574536	0.116061358	0.599455883	0.499337718	0.333264044	0.391294063	0.354371666	0.347615879	0.193287175	0.07393528	-0.152471483
Ot08g04200	-3.174742078	-3.029088131	-3.414564882	-2.880921716	-2.723618103	-3.288106861	-0.469599891	-0.578562738	-0.571141784	0.572136393	1.750259738	1.839502943	0.107303902	0.312879723	0.253545752	-0.227244026	-0.061726654	0.04605519	-0.589896604	-0.893078514	-0.742631857	-1.579365477	-1.920589058	-1.967594081
Ot09g00390	0.571874869	0.851745666	0.687796951	0.932818476	0.930544805	1.131039615	0.329920184	0.368846293	0.625871994	-0.204558226	0.310516614	0.424850304	-0.589716984	-0.931521793	-0.874904978	-0.56986583	-0.856300688	-0.52385516	-0.824440401	-1.446450663	-1.617489485	-0.310977202	-0.269833613	-0.235169586
Ot09g01260	0.914642377	0.6678469925	0.713183387	0.940606426	0.524083173	0.463618483	-0.66330235	-0.746479209	-0.752104555	-0.802004451	-0.842238421	-0.947332013	-1.044993411	-1.084437375	-1.12650778	-0.79691484	-1.060122943	-1.21046035	-0.091600413	-0.070384245	-0.323409827	0.540932822	0.707618363	0.591437451
Ot03g03480	-0.515414712	-0.127873596	-0.1852724	-0.601763122	-0.26119985	-0.401780906	-0.164362113	0.165005663	0.187138094	0.500137681	1.524824214	1.607126133	0.037905997	0.370596225	0.311444901	-0.457256262	0.074112106	0.02118253	0.017633468	0.226963152	0.283224525	-0.261018777	-0.093121596	-0.149348221
Ot09g00010	-0.168381078	-0.343222638	-0.149514684	-0.967503502	-1.051527065	-1.043266006	-0.41616264	-1.365478203	-1.503278355	0.291859338	0.279682718	0.379433884	0.253429872	0.275395703	0.205286748	0.479243366	0.476277405	0.573095965	0.566727965	0.476439593	0.484649707	0.298361609	0.117869089	0.20362882
Ot06g02210	-1.888952512	-1.864173009	-1.841023838	-3.168541418	-3.158143629	-3.236793917	-3.911007342	-3.501138986	-3.478184706	-1.535865294	-2.128835402	-2.352301769	1.08412331	1.375515022	1.360883135	2.089970906	2.182036602	2.134819837	1.029549482	0.380108706	0.749758269	-0.259090608	-0.290497256	-0.123247396
Ot06g02470	0.619462959	0.849261452	0.681489388	0.653826452	0.981284629	0.821974939	0.724698776	0.628733109	0.95136484	-0.895334758	-0.616758009	-0.904966584	-1.664821519	-1.290660858	-1.59003316	-1.783644294	-1.62344681	-1.558576979	-1.412683202	-1.647569409	-1.878433109	-0.601801012	-0.272085098	-0.490725195
Ot06g02810	0.627811796	0.832250051	0.933152236	0.981639074	1.189715941	1.232452552	0.740830893	1.149998199	1.094078425	0.330720199	0.383852554	-0.033416017	0.361766105	0.486481872	0.534453774	0.299242855	0.376353038	0.372717366	0.246139671	0.258425857	0.056109532	0.127895526	0.347656527	0.353429042
Ot06g03200	0.046281974	0.173554545	0.189499639	-0.096491454	-0.278170142	-0.219700967	-0.638468677	-1.027733076	-1.075055309	-0.465701312	-0.912503608	-0.844175508	-0.442325779	-0.212581689	-0.372790548	0.145090957	0.205420165	0.074707431	0.770279685	0.729995553	0.718114948	0.418445438	0.39187705	0.305442655
Ot06g02230	-0.155881441	-0.443619608	-0.593884875	-0.27774033	-0.176082335	-0.153876163	0.380941575	-0.374781882	-0.161524543	0.784871691	0.357334472	0.108233926	0.517594358	0.321488734	0.268059737	0.692441656	0.346670171	0.153654393	0.655656796	0.441790225	0.405528336	0.348549688	0.073685482	0.122578815
Ot06g02500	0.880184937	0.900000462	0.734793234	1.165780705	1.4676876	1.743710322	0.351121273	0.753567304	1.033991869	-0.000452632	0.360587142	0.386194866	-0.274281832	-0.334091225	-0.008923965	0.23429172	0.092842125	0.250950314	0.013002889	-0.217920259	-0.067903826	-0.06665282	-0.144383692	-0.212189973
Ot06g02830	0.105321894	-0.309760544	-0.18230605	0.297659432	-0.303774912	-0.159267372	-0.048493538	0.225198555	0.051917593	-0.113981935	-0.116171735	0.140958131	-0.466683324	-0.576580257	-0.64780197	-0.680911102	-0.83248678	-0.830518864	-0.73128798	-0.892669607	-0.903540059	-0.483626203	-0.465397911	-0.451114168
Ot07g01560	-0.324612864	-0.260104662	-0.280346992	0.871106925	0.734564611	0.736145945	0.379721186	0.256042943	0.432799787	1.045398722	0.819750398	0.798397698	0.290642027	0.252096103	0.395412368	-1.539708956	-1.883084291	-1.648744692	-2.453469561	-3.105927506	-3.512069548	-1.638714006	-1.336199334	-1.468387646
Ot07g01280	0.067549958	-0.100915436	-0.068573338	0.185328671	0.058742043	0.25990679	0.424602005	0.365054042	0.386866829	-0.058472642	0.280442607	0.394540118	-0.360596497	-0.513346581	-0.472514615	-0.511127031	-0.692305383	-0.682872511	-0.203360144	-0.300054651	-0.386462808	-0.112021983	-0.203506413	-0.173295511
Ot07g00910	0.389154272	0.40682479	0.099784722	0.524607646	0.420264551	0.226314217	-0.031309516	0.241022716	0.93563261	-0.345310563	-0.419013504	-0.137190259	-0.543635113	-0.605462585	-0.404617398	-0.264574668	-0.4574447	-0.421338738	-0.240539199	-0.163812611	-0.045877863	0.027892587	0.105797059	-0.360332287
Ot07g04270	-0.855616203	-0.638742076	-0.9228646705	-0.914973671	-1.120777142	-1.376293935	-0.562801631	-0.706447683	-0.630313506	1.088168972	0.97493287	1.502953478	1.070321785	1.052715534	1.206683044	0.585869809	0.531281072	0.782653888	-0.262067473	-0.683584202	-1.005339463	-0.281400203	-0.477320294	-0.569145024
Ot07g01540	-0.297933486	-0.46191573	-0.871126427	-0.234048549	-0.077421197	-0.537943224	0.985164988	0.865914653	0.926181987	0.0392885	0.654059258	1.063618517	0.315161842	-0.008317249	0.2439929235	0.248292227	0.415244048	0.611819966	0.451994185	0.287427989	0.394853193	0.094118182	-0.215879805	-0.2796167395
Ot07g01240	0.203970789	0.403293764	0.273806592	0.441451616	0.541013128	0.343813861	0.778238213	0.82953169	0.828041645	0.403644056	0.539846517	0.386194866	0.729241935	0.508808677	0.469297469	0.457971793	0.622398422	0.349133932	0.29623542	0.273781917	0.368928689	0.125394227	-0.138822055	-0.237356004
Ot07g00880	-0.922890787	-0.808136579	-0.944730975	-0.343657091	-0.465070133	-0.830093471	-0.401133399	-0.381375066	-0.749538305	1.166259119	0.553484976	0.775357893	1.240989403	0.837863982	0.931656523	0.925818317	0.860575843	0.879176853	-0.034984429	0.266880632	0.363723839	-0.596227142	-0.756447141	-0.799086255
Ot07g04250	0.426915228	0.573589617	0.523925281	0.182101048	0.270454186	0.312571921	0.406114732	0.333317617	0.357289611	-0.885416106	-1.001334239	-0.850201296	-2.365026414	-3.289136594	-3.130944165	-1.382793154	-1.983412856	-1.730211589	-0.483925268	-0.700908781	-0.793152774	0.342097854	0.31581416	0.319884403
Ot07g00730	0.603279507	1.217618956	1.088563956	0.359761373	0.852631349	0.731267591	-0.470510704	0.120036145	0.2625910845	-4.118156581	-3.861340012	-4.007480646	-4.654891894	-5.249883308	-5.139565763	-4.812999095	-4.980049045	-5.173704795	-2.215458427	-1.791805471	-2.228878513	0.255968355	0.658513031	0.552852477
Ot07g01210	0.457524244	0.583604666	0.686459577	0.900933352	0.976033056	1.095563451	0.591846983	0.665186056	0.791606708	-0.019038593	-0.005415782	-0.249603448	-0.35087034	-0.517418756	-0.459922136	-0.427552354	-0.531822944	-0.478824898	0.290433444	0.311573154	0.178314143	0.428929976	0.3606036	0.230821622
Ot07g00840	-1.792097294	-1.869644443	-2.120905679	-1.414471803	-1.440886022	-1.662363391	0.024364505	-0.155442341	-0.089081335	0.618441252	2.020963247	2.339355945	0.418946433	0.114437994	-0.234836167	0.393125317	0.362244247	0.173830724	0.246387998	-0.015680014	0.108236865	-1.144138529	-1.66385913	-1.876291664
Ot07g04230	0.662556414	1.312091763	1.120073418	0.534167475	1.684953584	1.806641643	-0.597042167	0.401411807	0.516733321	-2.536800313	-1.113287884	-1.368343854	-2.648052548	-2.869308422	-2.777426845	-3.122720997	-2.907491793	-2.626199941	-2.850446262	-2.888904183	-3.649741121	-1.914272421	-1.014314441	-1.250237127
Ot07g00750	-0.662639622	-1.117309053	-0.987797483	-0.626730654	-1.360174848	-1.187166574	-0.011249258	-0.563711808	-0.404037507	0.539138148	0.30862817	0.401477016	0.32768425	0.165733373	0.189377588	0.211966014	-0.051340674	0.267016794	-0.439215759	-0.346695756	-0.306272231	-0.548400267	-0.908699547	-0.816911719
Ot07g01190	-0.884137175	-0.721009444	-0.497932764	-1.92425239	-2.123429402	-1.985165498	0.52881582	0.816328005	0.99485946	-0.617568122	-0.527487159	-0.532062037	-1.078348029	-1.612004863	-1.581531592	-0.478290104	-1.000497889	-1.019731909	-0.390267653	-0.911266717	-0.826660806	-0.215142493	0.047373283	0.022796499
Ot07g00810	-0.707442089	-1.016537019	-0.881452114	-1.367221957	-1.491779691	-1.634059339	-0.84162132	-1.150504068	-1.333280043	0.448914663	0.231810489	0.20899403	0.437189105	0.519458229	0.46090073	0.675489211	0.662800353	0.6443689	0.418860678	0.34073697	0.530018558	-0.299157938	-0.44032123	-0.449291352
Ot05g03140	0.352858019	0.521440102	0.972040879	0.999968952	0.676932784	0.730782444	0.541944536	0.773568744	-0.084073735	-0.169358123	0.532959099	-0.555868522	0.186965835	0.482396975	0.408912109	0.220310682	0.439046572	0.1969860675	0.066557073	0.092648785	-0.278314961	-0.258527699	0.547927287	0.366994045
Ot05g02470	-0.205283357	-0.572114479	-0.621475306	-1.193210066	-1.411525091	-1.43111882	-2.378699725	-2.638965631	-2.973815912	-0.335761557	-0.709952575	-0.788374378	0.324125702	0.471502952	0.362279482	0.865449592	0.867305745	0.73634695	0.665158904	0.595901659	0.71589905	0.284211395	0.037712592	0.03340824
Ot05g02670	-4.325208425	-4.625396512	-5.146690817	-3.266381796	-4.4296296745	-4.567327156	-1.99294128	-3.964422354	-4.104843427	0.400056511	0.48616519	-0.000209832	1.496877918	1.468986451	1.501959328	1.504569966	1.243732807	1.43187913	-1.46808115	-1.775124542	-1.245143124	-4.179426745	-4.669556507	-5.054122572
Ot05g03410	-0.880125896	-0.775858899	-1.12143026	-0.670857865	-0.596297942	-0.790307922	-0.0186928	-0.544394938	-0.742091347	0.345182123	0.154050645	0.2977742	0.43331338	0.415475324	0.259526766	0.317609563	0.486438822	0.376130062	0.384119832	0.384918151	0.375036306	-0.026989961	-0.328314824	-0.28968646
Ot05g03110	0.249405247	0.335914077	0.216101002	0.085575714	-0.09312848	-0.181268296	-0.079323491	-0.208379324	-0.080504904	-0.642504732	-0.717070673	-0.642796345	-0.753339877	-1.072370325	-0.973597698	-0.457956521	-0.610083452	-0.605604346	0.247416267	0.3822304	0.419507139	0.416875652	0.414941693	0.441502418
Ot05g02450	-0.578339133	-0.318102614	-0.128906469	-0.353819906	0.117414293	0.253885438	0.006208075	0.318700558	0.402237187	-0.1274974	0.453356255	0.567391277	-1.854961915	-2.083853157	-2.00284405	-2.572501351	-2.160859105	-2.0558919605	-1.414850373	-1.314802299	-1.1300925	-1.073831832	-0.634562099	-0.627580008
Ot05g02330	0.378853497	0.502481033	0.478853971	0.592468438	0.977693998	1.201660995	0.873848601	0.857209806	1.23046029	-0.497674826	-0.336281838	-0.11531265	-0.466265685	-0.822597502	-0.683723737	-0.38362752	-0.355937472	-0.259198209	-0.154811218	-0.168572625	-0.296119422	-0.018638868	0.041271705	0.024122761
Ot06g02100	0.553996306	0.908226295	1.099926189	0.399343603	1.092610863	1.288965298	-0.277818686	-0.176960128	0.239742393	-0.551570853	0.226040189	0.316763191	-0.617590642	-1.307341719	-1.104642891	-0.834404315	-1.483646616	-1.057070679	-0.692578711	-1.041080086	-1.39001711	-0.016359277	0.113552821	0.154968632
Ot06g02360	-0.122987891	0.18164334	0.331754677	0.30663333	0.580183735	0.767591341	-0.378863857	0.218095578	-0.19819041	-0.144006037	0.063659267	-0.430163307	0.055712605	0.269780317	0.00062834	0.168344254	-0.04515643	0.188041144	-0.003470374	-0.28285846	-0.440616213	-0.320105262	-0.011719208	-0.0707663
Ot11g01130	-0.696718462	-1.452559815	-1.317063095	-1.235156775	-2.213671309	-2.251469349	0.84630286	-0.285959418	-0.409437038	0.990651251	0.404318362	0.36113857	0.747112152	0.289809868	0.482512598	0.370932414	-0.064814299	0.0264948	0.070015297	0.113301974	0.330080933	-0.109374766	-0.536511051	-0.472077004
Ot06g03040	-0.147057135	-0.434390992	-0.381765478	-1.157715244	-1.41597601	-1.364130524	-0.144202651	-1.096620546	-0.995330867	0.105764561	0.390027446	0.480735439	0.249059454	-0.002926307	0.002945265	0.53671688	0.199918899	0.240202497	0.651054047	0.539146764	0.572824486	0.48473428	0.237537668	0.235500951
Ot06g02140	0.200865558	-0.242867963	-0.107612224	-0.229006693	-0.739541083	-0.678226746	-1.758222202	-2.261399661	-2.286200516	0.286801588	-0.15926935	0.059184756	0.440647095	0.374803263	0.459216088	0.317288681	0.181679032	0.385464555	0.364802435	0.421422721	0.387972853	0.319320605	0.269562513	0.461895812
Ot06g02390	0.584884	1.199997036	1.246791467	0.455479293	1.557924896	1.589046488	0.249497414	1.06152237	1.562408098	-2.005323043	-1.585457675	-1.89256063	-1.708704113	-2.071764516	-1.510155098	-1.90790348	-2.049509709	-1.544465388	-1.669241675	-1.850083383	-2.637703898	-0.510677983	0.542189622	0.29679628
Ot06g02870	-0.469725662	0.022102765	-0.105782108	-0.070225022	-0.10240008	0.202638648	-0.155839986	-0.289773053	-0.361649211	-0.16911611	-0.367035389	-0.012889088	0.069619458	-0.088404223	0.075319173	-0.145192995	-0.150915119	0.041691639	-0.417662171	-0.231095867	0.039154535	-0.508852927	-0.323531939	-0.30482433
Ot06g03090	-0.634963425	-0.657735259	-0.689038994	-0.02679153	-0.046826592	-0.162388969	0.541337873	0.785526557	1.097610181	-0.197410798	0.533919486	0.822849964	-0.122895057	0.298398826	0.176090157	-0.221112681	0.115394485	-0.063264444	-0.082572076	0.287259569	0.252699931	-0.141529631	-0.480864864	-0.484814206
Ot06g02170	-1.940871279	-3.128284105	-3.44626727	-2.969986809	-3.489524807	-3.936694248	-2.549441007	-3.638083703	-3.803949795	0.344138285	0.511910143	0.531904071	0.756100233	0.962837516	1.045719368	0.882231975	0.995754336	0.803032489	0.703878903	0.572509163	0.644119326	0.007338521	-0.924746509	-0.827602065
Ot06g02400	0.197370979	0.063250573	-0.000453521	0.354761408	0.250021687	0.381709204	-0.786058682	-0.717181323	-0.26746957	-0.810876144	-0.684589305	-0.135371219	-1.011151147	-1.061887217	-0.943348565	-0.506676244	-0.8386914	-0.569858074	-0.16140842	-0.250106849	-0.239432826	0.126793956	0.023531855	-0.052765618
Ot06g02760	0.341131843	0.323251733	0.426515375	0.748321356	0.339520714	0.752631853	1.05347816	1.067271551	0.404616477	0.287104788	0.255452919	-0.286697208	0.354494719	0.259106256	0.344153592	0.520027996	0.203372731	0.178402257	0.087955529	0.23091857	-0.114018826	0.423917081	0.052254574	-0.190970663
Ot06g03110	0.334824033	0.278890335	0.230941885	-0.004958097	0.264831636	0.166876081	-0.215220566	NA	0.0236329115	-0.759689083	-0.834959427	-0.766262838	-1.667622858	-2.107007357	-2.08397872	-1.551498293	-2.573051484	-2.350772032	-1.292423608	-1.680982543	-1.557842454	-0.063580815	-0.286826097	-0.287858961
Ot06g02190	0.063846274	0.108949025	0.122661839	-1.023208441	-0.812454652	-0.414619036	-0.772485843	-0.862220428	-0.513156683	0.289426744	0.371969778	0.454227741	0.377624731	0.490165242	0.50673068	0.243837982	0.463037763	0.666513758	0.438441449	0.047982168	0.018246645	0.360262745	0.276901557	0.298562074
Ot06g02420	0.347209774	0.776668498	0.813449851	0.563000766	0.753941438	0.842279871	0.295908945	0.400217019	0.618987068	-3.381727908	-1.598262542	-1.541796508	-3.948269996	-4.633494319	-4.194870829	-3.590695144	-3.885271927	-3.552368049	-0.943919615	-0.979808797	-1.025710464	0.214401862	0.18426191	0.114096185
Ot06g02790	0.179503685	0.693932644	0.623713856	0.177242338	0.737886789	0.488451879	0.894457112	1.019232394	1.344763907	-0.581320004	-0.026524416	-0.08102414	-1.819863036	-2.283289207	-1.998261517	-1.543835833	-2.124106509	-1.934511607	-1.309727329	-1.716130192	-2.087614915	-0.678401822	-0.127070741	-0.281120772
Ot06g03160	0.707100029	0.083047238	0.11748351	0.829564945	-0.138077238	-0.317117298	-0.115953691	-0.409733103	-0.316827277	-0.237188694	-0.198437683	-0.396517892	-0.373802983	-0.294280397	-0.325457712	-0.003151659	-0.303225021	-0.396227348	0.010419584	-0.1938356	-0.305011778	0.281971158	0.053172467	-0.075508848
Ot04g02350	0.119447317	-1.475909625	-1.45602375	-1.631140124	-4.1319590835	-4.378897385	-4.072575535	-4.395721166	-3.998770484	-0.410727739	-2.037728284	-2.266881445	0.717925167	0.824203139	0.656516866	1.427245026	1.081959702	0.645987619	1.461642344	1.232347138	1.3322698745	1.28150759	0.959455242	0.883532649
Ot04g02840	0.493216113	1.017296067	0.762442532	0.786087841	1.523601901	1.164153696	0.501352767	1.322483124	1.538185698	-0.463218931	0.020540038	-0.316000607	-0.761685117	-0.58208339	-0.282426169	-0.597416867	-0.31672529	-0.217751798	-0.032905174	0.245234943	0.132614869	0.021797976	0.579401716	0.614188172
Ot04g01820	-2.509716619	-2.372721415	-3.480500268	-2.577198053	-2.375301053	-3.149068108	-0.288570241	-1.68484856	-1.692302942	0.936690424	0.797152605	0.907150664	0.749345407	0.929041904	0.956026078	0.259897584	0.755047791	0.733735666	0.333564769	0.691593584	0.939469692	-0.679189618	-0.872263548	-0.696377021
Ot04g02120	-2.138627285	-1.781040713	-2.606756549	-2.686134356	-2.394683761	-3.428587124	-3.011217962	-2.535810891	-2.631546485	0.256176206	0.189436222	0.323298225	0.532013839	0.913181301	0.883257466	1.073388211	1.222560925	1.187694704	0.664547163	0.426413538	0.630199084	-0.540093602	-0.5957298	-0.652870013
Ot04g02410	0.138015187	0.331994431	0.385643803	0.310782696	0.087695494	-0.033390781	-1.265146689	-1.114402648	-1.13373295	-0.412138641	-0.287531639	-0.389665877	-0.007893618	0.118666959	0.112243004	-0.093486825	0.216779087	-0.142441701	0.889710634	0.855854092	0.811643535	0.495553002	0.6514285	0.547226096
Ot04g02900	-1.277679623	-1.683625996	-1.642170891	-0.230367658	-0.11522682	-0.233756875	-0.085203336	-0.09217827	-0.184358637	0.208416324	NA	NA	-0.399806624	-0.587632764	-0.535231179	-3.043500446	-3.187482268	-2.421821467	-4.725899062	-5.352401364	-5.530279744	-2.651851995	-3.233951645	-3.134386452
Ot05g03540	0.524249774	0.509984334	0.024804455	0.768315322	0.964526849	0.971545831	-0.052783912	0.443145109	0.80657463	-0.061903801	0.143656399	0.531146985	-0.04297976	0.237849583	0.110565934	0.084922883	0.257738978	0.086312506	-0.07065095	0.098312824	-0.12497246	0.248538511	0.160892834	-0.122833813
Ot05g03230	0.079784862	0.160736406	-0.208904596	0.435646255	0.151997257	0.476438254	-0.688189309	0.064411307	0.52771807	-0.338567346	0.195193779	0.35124792	0.329975973	0.269049263	0.304393812	0.100244376	0.380276365	0.117023929	-0.027345038	0.264739972	0.167534122	-0.218169445	0.137199014	0.012801893
Ot05g02940	-0.020052548	0.251501535	0.176239903	0.653553469	0.698541721	0.554072987	0.651897959	0.625339942	1.03598879	0.216354219	0.318672572	0.344191743	0.206297707	0.273142659	0.227991174	0.286000855	0.306868699	0.238602182	0.136055823	0.214558399	0.136828891	-0.070264258	0.165170327	-0.032526684
Ot05g02750	0.591685899	0.879289243	0.991392348	0.881921268	1.127947051	1.106793347	0.648768248	0.729178242	0.86666932	0.298724517	0.049660867	-0.327396203	0.001911108	0.129837454	-0.073947521	-0.091351306	-0.128629392	-0.123630132	-0.236647295	-0.245030992	-0.591627038	0.222977811	0.491396337	0.476452036
Ot05g03500	-1.270525965	-1.252753387	-1.849454288	-1.254568309	-1.640303525	-1.789628682	-1.47833651	-1.664790534	-0.971973993	-1.413179419	-1.21397875	-1.25771077	0.443382853	0.691673021	0.76557106	0.877213978	1.316342	1.519535854	0.465629056	0.510033575	0.805184499	-0.462999651	-0.597391522	-0.445300431
Ot05g03200	0.168456713	0.446830623	0.572963729	-0.006320414	0.085969191	0.161649457	0.631789987	0.862649383	1.086110107	-2.003834957	-0.103992293	-0.066707148	-3.047550746	-3.71692121	-3.522644452	-2.836842701	-3.193015249	-3.091241008	-1.065687829	-1.106614093	-1.243580778	-0.277168878	0.153510168	0.21340873
Ot05g02910	-0.719601466	-0.848199653	-0.778482727	-1.011328111	-1.579216456	-1.615729346	0.295836487	0.249782746	0.426427786	0.20690524	0.131375279	0.107019647	0.184622653	0.033406146	0.160977716	0.147593752	0.069657404	-0.004411604	0.070256119	-0.140027897	-0.036730683	-0.344706926	-0.426018336	-0.386279552
Ot05g03480	-0.176885764	-0.624119747	-0.575106712	0.004794461	-0.4971599	-0.538380238	0.219006856	-0.440941482	-0.199035682	0.601717923	0.379525527	0.315032798	0.47914116	0.340412027	0.40054612	0.165578345	-0.016631052	-0.026332828	-0.335851254	-0.309985081	-0.470233646	-0.192166298	-0.389831771	-0.368521252
Ot05g03180	0.53645224	0.540085431	0.50763921	0.986870334	1.158860647	1.15906108	0.673791375	1.009192825	1.200552982	0.135266015	0.284455885	0.053364932	0.200526478	0.146543496	0.501035108	-0.088760093	0.011877608	0.301486412	-0.411713687	0.011104675	-0.192843784	-0.105790857	0.194226411	0.051484558
Ot05g02500	-0.413014271	-0.135161404	-0.50762076	-0.584070858	-1.085556946	-1.110627313	-0.793752864	-0.847216749	-1.561237505	0.003046131	0.047107839	0.13826909	0.36892483	0.237098015	0.217570094	0.487188136	0.537991458	0.659628003	0.112936063	0.461852969	0.657013941	-0.0834191	0.183458747	0.25437403
Ot05g02710	-1.059681888	-1.862729061	-1.847436768	-0.807717116	-1.756171436	-1.612845675	0.029699985	-0.015017143	NA	0.198944396	0.439452291	NA	0.08353805	-0.038024309	-0.198300117	-0.298841616	-0.396372027	-0.321197614	-0.743260299	-0.83394264	-0.41349074	-1.466965819	-1.857943605	-1.81587609
