ID	LD03	LD03.1	LD03.2	LD06	LD06.1	LD06.2	LD09	LD09.1	LD09.2	LD12	LD12.1	LD12.2	LD15	LD15.1	LD15.2	LD18	LD18.1	LD18.2	LD21	LD21.1	LD21.2	LD24	LD24.1	LD24.2
Ot10g02010	320.481526355654	323.916355017343	320.998995495376	317.285002823618	339.182355599259	340.982951292118	300.641736961633	304.801742998021	309.080009527569	331.060854258932	324.010919082292	334.596868179056	326.348649369596	319.663294170417	319.396281380367	313.411378180634	320.335525477233	322.564621399964	319.620899478311	316.870169011948	319.707237236229	328.674105767542	319.442561908322	326.904503810995
Ot10g01360	329.433577021001	330.062480210566	328.814655490335	316.05177238235	339.848217964589	334.383624268856	351.319805458098	342.122779528338	353.250669328364	316.663460426697	299.248814521257	303.591884438147	329.291329487113	314.226055273538	308.396500608768	340.143289995871	339.080593457696	329.858488266394	336.370456678343	322.757074374797	339.713280595896	333.437023679096	327.125514545135	324.593098953958
Ot10g02460	223.10728348169	209.530908367785	202.859811139671	186.341133738244	194.068640384761	189.026119340628	207.244627455967	200.623461833737	201.99639127961	305.323661409462	285.414758508095	281.183185746202	372.762156030921	368.542307970707	366.435103089866	389.980923957711	382.440102677228	380.368420434102	336.005137438959	301.036023195356	306.701573928372	258.958847098618	236.767813302981	232.600254839992
Ot10g02890	316.073805228849	341.878015288913	356.646211469204	308.13117087577	343.729566434013	355.947584418561	320.887451844062	337.399366244561	345.060409673766	310.409386931955	318.362854715981	321.358686530602	322.572071433499	321.829347116205	328.259884543787	313.879308804364	317.548699494697	325.004339439244	297.968044484058	310.423021481422	311.058636833694	321.397631010553	327.829325408125	331.675971733309
Ot10g02040	288.362115446846	300.182403645913	303.710844315157	299.922260633916	322.064524978653	322.44380588574	319.842332051651	342.815910065206	348.247055204602	288.618462327582	307.09842007307	308.237894633775	236.650221589566	227.712380502019	235.597571459466	215.742703853832	209.269676380864	218.931271541544	238.111056937482	224.933500162438	227.099235559041	284.203486890178	274.279667216947	270.895653296073
Ot10g01390	289.160503737734	298.77755205496	313.944119610882	194.444057671375	215.268872329053	212.576614205363	208.295271794837	223.686257426018	235.027060729963	183.97409639696	181.656061451856	175.139251900775	252.711317823406	307.055777428712	297.69507367373	313.55783925877	333.637759658643	324.132089958209	358.850376640387	361.479347966014	367.341038835969	345.645337549394	358.747638371261	360.234226987611
Ot10g02480	310.370898394124	314.542129644563	318.934396458091	323.798996755061	351.13719718248	348.799536660728	354.972396182016	354.243502895903	342.468395078948	331.048089902991	324.793690090946	323.634276914929	336.910966112855	334.819161924879	322.268827432223	337.954271621529	334.182806973448	322.119332353518	330.46001338787	313.902023076932	317.023239606798	321.633145939679	309.149960179383	320.559165930054
Ot10g02920	314.262213220395	327.607036383597	331.06333470884	323.756377127012	358.971369624686	345.130662952103	346.272965905233	361.728045591466	385.387298417508	319.249351460861	328.279193414338	328.831736162979	302.988464981706	312.062988588448	310.408928039026	302.785959865798	305.91341988562	295.811086057569	312.424351046107	317.427408225779	319.967880410324	314.848392997749	317.670145343843	316.301404023107
Ot10g02060	321.934838742903	311.298847595695	315.647973162481	351.98080560709	323.282885324639	322.395564081614	309.681073901323	323.646391629228	328.530927042693	325.899639753673	269.299784888948	267.378483831344	305.340468879363	326.191101428188	318.049171638282	309.396148479154	326.869112526428	309.811647908989	326.566521201913	329.840791549173	336.637958122336	317.604608258961	318.878833528623	323.119025434511
Ot08g00380	301.064066839455	312.537016847868	306.624368839496	302.038309426077	315.73041437733	319.844686502022	345.192370645894	349.724847797044	352.045792239661	296.344918106764	317.778586936289	316.572116452968	238.862534618419	221.304519281571	224.960429581121	227.336492856476	204.650297530072	210.994731030258	247.475599947688	237.12200436777	231.3718434911	289.23654220326	291.827178812505	293.860153188395
Ot07g03650	307.335281203342	306.776786504659	305.066626105024	319.149484244425	312.603065434384	312.202623476192	331.266783535569	320.42257159789	318.913805334636	329.152467711284	342.999437475623	342.818781370822	321.727528276958	329.091721264549	333.52821922714	301.497128218856	302.624949445301	313.029409592548	278.480972520893	273.789436740674	265.050091884457	298.404713269416	301.060234961254	304.109832156909
Ot07g03350	232.393054607835	228.060723991089	214.527670123266	228.614366168949	223.983298869272	218.747698056356	262.196800323961	261.334645180567	265.250867742078	336.027246880023	301.907081645636	301.425780527675	370.632914130295	367.558441826916	362.724500981771	387.924865657216	384.466390267366	377.215882585989	342.820810094052	316.783233293695	326.342938036937	274.791125137525	254.423309326388	245.46573019422
Ot08g00100	333.954642045437	320.286307292617	316.684808432618	375.019155054943	372.47573319973	374.16336413174	332.694560424076	325.611763691285	328.477463993102	299.218271879308	303.936993124107	307.833751096668	246.980458482421	239.050412111223	242.975422054987	219.267265052544	205.363336921237	215.073424198942	205.575312405181	197.156231183296	174.123177425601	260.237935638478	256.929566882466	257.988148475564
Ot08g00430	316.445343550783	284.280174196413	284.711976001984	283.02726949015	255.732884358521	236.367151383067	287.757850920909	230.031841320107	213.308374834577	356.03327628658	336.392208860766	326.334492611273	367.042458040053	364.558135743009	355.018727295265	362.209796581311	357.546981149966	344.129659943836	352.159041795718	347.443831844817	342.622319089868	339.924206730063	331.53384965095	323.762434210158
Ot07g03630	327.16498991775	317.726643384632	321.773616074941	317.78482321784	326.921853386633	324.747530208918	348.103566813443	338.981738916697	329.074320386991	321.638523325086	320.908947938433	313.808831138092	337.963563254859	334.868239355913	333.037647510902	332.874605880064	337.899550431359	327.114304464517	344.48222190922	345.130459557066	347.863226258008	339.631716487896	318.319850681849	318.897138829089
Ot07g03330	290.95903007051	291.17400307038	301.321263342365	308.468623561739	298.253193746154	302.774174377457	349.400317925451	347.148877508653	355.201784473216	325.428780662944	337.713077270635	337.829881539634	317.572492793747	312.061793890258	314.79306309787	294.857429114328	295.108931905123	296.860842540215	303.131528372084	303.732526689874	301.551382548914	302.605455348263	294.816438965074	292.486234800018
Ot08g00120	299.069594954507	258.894103106843	265.683527305624	298.555153555424	258.228945984824	257.271628183831	310.414852588701	268.25868578435	259.304025044277	357.097745164852	336.649644379191	335.334707348012	359.888472833295	359.375588660344	363.833660702968	342.898745339498	340.049390073682	333.555932802194	333.099697582826	321.890485093118	322.243690587755	316.335259833219	296.679382255697	300.529641677684
Ot08g00470	344.63166950098	350.689259468945	352.252270577514	287.818283064348	316.534614707767	313.887282100614	331.426399656736	365.697322346926	384.099068398334	260.608461748673	266.565290236505	267.435693438606	272.523523140726	263.628246627566	265.45887232257	308.121508663005	290.851268091493	277.303795433522	344.624298211888	340.43261549556	334.269841543797	353.132512366439	346.624759775076	345.33019065974
Ot09g01110	295.454220590423	260.52565379044	271.319147605216	289.901578847969	249.526050573224	243.42476178211	342.097997834791	317.638196304248	314.502052812798	340.481329597718	327.672834193517	325.798189006751	333.661465993142	320.869052876492	317.884889656028	335.770987554001	319.914403028232	318.40563878839	324.425856467352	318.713268028833	323.149376611121	316.473894143841	304.155132721249	302.249304103318
Ot09g01490	322.715179465399	321.61784763988	327.891908016736	312.246087794347	318.7730082076	324.482956473144	277.031745528478	260.712538968386	255.273903453684	331.318475214615	311.494467589344	319.867168545934	320.539932642363	319.055259733264	313.780536675241	323.981284657148	318.972295002773	314.617273214077	329.514742179646	332.380611141266	328.346137318411	336.8309607907	333.151100124761	336.441527963044
Ot09g01930	361.170358908551	343.787916739664	342.461967374213	348.424282047989	360.085572952656	365.883217317736	322.092465175825	307.593962637567	300.22178636313	323.052210522939	323.34252521806	327.09092453163	339.831033845018	328.303530969002	345.0573816802	349.507799619782	344.518196863775	355.444827210766	358.59017027031	350.57745172024	349.115489079039	354.614828886064	342.279586437338	343.352436708722
Ot09g02150	334.153620101697	370.560831856332	369.380659950918	373.91863492263	418.389638880548	420.959393121506	306.8849371052	349.910281640741	363.455448368069	265.505976505581	281.151650325697	277.730669894189	274.832467276119	240.020724684173	252.832361519462	257.617529204119	226.748386875422	241.043087037898	278.009459783852	257.168915207352	222.709302034369	320.822954034053	331.105663808682	324.439232778891
Ot09g01130	318.415373380281	297.596020037444	301.909994389039	308.845443030558	288.215123138811	289.460520144303	317.939607178764	292.461657681831	292.560836811801	321.38592232755	320.115216234662	317.825395954107	322.917061792025	331.390537844623	327.937770035689	319.186941558876	325.406349120018	324.030386748513	325.395204842437	323.504813760327	315.941398220887	317.387184064345	315.705257045817	308.906685339641
Ot09g01520	262.615249677391	254.797755501813	247.322289831469	280.04432175	238.042889248676	236.535944098173	317.501733283077	317.785793148705	316.715605054899	337.17833190395	341.190686210836	333.42717590261	342.953396848426	347.94038181545	338.137887809138	317.009966320641	332.307866410719	325.629199388387	309.426659378831	306.287750895192	307.213689626394	282.756611692407	279.859961537021	277.80758753213
Ot01g00980	240.941172170901	186.638412047139	179.023520701396	293.151321777095	242.645194677382	241.26147859196	364.667525936188	350.534783614617	352.625388593882	369.08694250951	357.044249824981	352.671467497285	300.49459572206	278.374411015219	280.009538795752	245.6237317171	219.116442552483	221.361478407318	242.248668105281	206.429101035971	201.740706897612	239.260278188393	195.770499568975	195.082078270085
Ot03g05350	210.681169610193	184.718886659829	182.48945147839	225.523290170096	175.510922418946	180.941888465322	302.208604229345	276.487712870369	282.101366168655	357.230250814137	345.941324415724	342.167353982933	359.393613128118	367.177731126483	369.908091864363	332.5102537472	338.971205835936	342.987987747173	291.075042384572	290.706875277425	298.230266087953	241.555210408023	238.906621388622	244.594816839426
Ot09g01140	276.299875677183	273.396883474826	270.689487659648	292.118635976498	289.19827898076	275.971709355242	359.161834344524	358.026544283677	363.593981170867	342.302478770142	349.721117047277	344.865691531607	338.055753689179	332.950574327112	334.36100269384	321.565949699296	325.029979228002	319.814239972133	314.380611136939	309.615623064368	309.597753851293	295.001388749659	285.863404457905	277.947557884685
Ot09g01530	323.078980387173	346.143415280226	358.19687525543	317.539013211763	299.765309978372	291.661672666127	292.082663466899	329.241694648289	316.107030493266	306.168255614996	295.655571434222	278.701930435555	350.509162500264	353.557867244864	357.192340719146	351.933118807952	336.335079641967	345.812362350617	341.251621382874	336.730289689628	334.431071673089	346.667862998539	351.640717638058	350.788536818695
Ot09g01970	329.055222414962	314.826789114547	319.109492986116	324.084789799337	301.509274253883	297.137010446531	379.339915845319	353.27250809595	357.340324288179	348.533370626351	345.927483267484	347.990288761003	340.191800576528	339.222206567684	337.914072120426	343.171708140487	344.732060022287	348.068920355181	350.471142593031	351.827015857972	365.284960722899	334.51530668463	337.796983266991	331.660401158164
Ot03g05320	297.651959447966	272.551966071416	273.223950311223	313.391215767549	293.062122198303	288.429127893992	352.430689210436	336.763393001331	335.462061222302	344.53203872864	347.569773504153	337.310091546607	327.563262862829	325.107605776689	329.98021262974	318.326897466279	313.072065852781	314.701627396141	306.514993653287	297.979853157325	302.827788129071	288.536823269038	268.165188647567	277.168194301458
Ot09g01160	311.113867586397	NA	352.812153905758	283.265158555758	NA	316.921178716917	285.487640535562	NA	306.80485978331	218.62449120665	242.859400677727	256.372402324098	104.303209305093	76.5835968121346	80.7692989555742	72.4039280189066	110.059223616944	102.994258621955	253.371414771968	281.507828254384	246.457248122561	319.601333044302	NA	361.664895626624
Ot09g01550	315.093040132219	323.913409562116	329.08934084706	326.169878747333	344.363920231199	344.018737353474	335.16678423627	339.990899435995	348.241054397596	326.740092583313	307.123101396963	318.807391200787	335.034546941971	344.452341723855	334.003913681847	359.043287875832	346.507908672525	336.682653349321	316.15783338869	308.753443302797	312.206588688798	311.57749542499	314.1355152266	317.410229459818
Ot06g03470	323.09910469267	323.997574808105	325.79894217963	330.135501094667	337.060687328903	329.464860568895	347.895703576694	341.636411955913	340.033545073315	313.417248435425	327.681505735446	319.772570883919	294.509344621965	290.512800875291	295.047083204825	298.655765471702	292.517048958534	291.689394840681	303.203747942967	311.157997733489	309.024338556343	308.763203693188	310.94680901949	309.121187811964
Ot06g03560	254.557971974778	253.658639422228	251.382486529427	261.311179421298	271.293595750562	264.580820961199	252.915230601593	266.70058199734	263.752612554983	317.005731741342	299.044770474231	306.455360757499	359.507365502001	357.07291929348	357.915917575132	372.279330398652	369.382424281676	368.905278787801	335.528644200299	317.180190093725	325.914275554733	296.829713024542	278.812812810608	276.789677358778
Ot08g03550	329.770546027248	348.484853596069	346.043009751948	351.235219468923	360.581933987216	346.910069771946	326.951055265356	338.672909835227	346.221164329634	293.345145824176	310.823396877798	309.111464053758	286.475081542105	292.714214754469	297.521167839226	300.420361170285	287.143129234306	303.481824116281	314.29138301961	323.09417835947	322.7538669299	317.380582219733	333.444600555256	325.913495613803
Ot06g04230	195.041193844096	168.913809977716	165.67679279109	172.964162946012	175.611728414137	166.363384209112	231.744101431001	199.919598151269	193.375858043336	364.822824012321	353.166470105919	354.289172311348	364.427413183196	367.826698635817	368.465473840656	344.621300063646	349.463414354189	352.460667067574	318.389476829	309.30595435132	306.772241036572	299.209713564129	266.673879327239	273.852224051109
Ot06g03490	329.552934667042	323.363620381818	323.080666605805	320.724348119776	324.855121841956	316.347052740736	294.773441507031	282.719588989943	283.098202550535	301.098729864401	287.650161742561	280.305364590074	303.374666125679	293.366018370485	291.749194077779	308.113022769105	290.004335538573	290.952811578121	296.314390851175	292.568207805813	286.469884451118	311.678696575638	306.869233659348	304.2715361861
Ot06g03580	259.080356179382	223.028007346553	225.899502615383	228.573577264857	153.912060397397	150.591713380917	228.567572115947	203.53380787326	195.620379234955	292.263125029088	243.652310496927	NA	319.40742405608	NA	333.959379948415	340.118193956873	NA	343.690136503854	374.485686840478	NA	371.212514109796	320.973239571214	315.086840967628	314.130184885516
Ot08g03580	311.904253115101	316.321139622771	315.852668284399	303.996817274463	306.212583213354	309.936478504489	288.752159977175	296.936763900784	293.195687061497	288.959803505128	293.40418333105	297.900980018367	294.18517255702	302.523206273224	302.988010683609	284.12270044677	293.867513854575	291.817548089086	290.583238073328	300.247340747049	299.555992203638	308.351984917424	309.939490015679	308.584431258286
Ot06g04240	314.259771636854	322.582764996107	321.691405149645	319.818279250041	323.939328202308	325.896765497248	322.385214161773	332.716811714737	331.48087829042	298.096557815449	305.023186995207	310.31035403564	283.895932895361	274.166365979581	284.195762052032	280.785337506823	274.097674859442	283.495962265649	276.223674158392	280.494068562279	276.402180809726	300.167386768969	306.212312329103	303.774519650435
Ot07g03800	323.011248195597	314.163370988485	318.671804738458	327.027528427177	321.078918700736	339.65270019539	358.713415396221	351.673520388804	353.240249938052	347.315946824935	332.403451750606	339.718669742384	345.271572968655	354.284298671164	353.762172817861	358.582474392245	351.987358931973	347.84870140736	344.194134568919	329.88832536995	328.864270263658	337.82011642795	321.162625391032	321.702243765584
Ot07g03540	349.078829326062	359.033063533984	367.370811063885	356.182446418	370.950150698458	370.108431761055	314.154098282487	332.024902981345	339.191102049578	306.504708061078	289.964772316164	292.058491832001	244.28414080455	218.297115870095	230.617741698018	236.01803592025	224.191142630683	231.866783964131	303.378935566676	296.422253832163	289.92598928761	331.886641231416	347.643931461361	342.544452513959
Ot12g02830	306.571978746152	292.206539138505	294.590010040056	304.400755098039	289.053825590803	280.401669126384	375.398991515026	380.291109790578	372.090817217315	322.928804451483	315.498340344235	301.129031888967	323.620117543033	322.792245697642	321.841916297218	333.596021226422	328.180009563074	318.887935846488	321.915803159403	308.320757603516	305.685537265705	322.121076977089	312.087316152515	314.048254034133
Ot08g00330	356.795666901685	359.887145053627	364.899853232991	299.472820115595	322.991757049368	324.943313466604	242.556556131659	254.519785641926	255.650286835112	234.585053931418	238.202880249029	233.679781822223	261.48923067852	244.579261102634	242.200355228817	296.165675523705	283.594206663688	286.413785317529	339.488252757068	340.798595800433	337.000160000801	355.002853250508	360.00969366219	360.66766164433
Ot07g03780	330.277465224444	343.644877292992	347.526514477983	360.760919807751	366.896737699244	352.342644493914	387.046691626505	374.122652370222	395.624059124323	341.901689248823	348.897777307025	338.491306984489	336.316652936794	319.370426056101	325.432451848527	331.788181002787	314.689875673484	319.316233819492	333.207167600386	305.505811340159	321.468333233377	333.422229377447	330.983847422254	325.807954750752
Ot07g03400	337.004354196173	342.536857469248	336.889116342968	330.8289781408	359.941891915835	344.272141223939	383.569495082916	392.125845360483	401.203746800254	313.887363795864	338.47032867276	319.450512146109	294.821347635574	283.118357375826	286.424232993452	311.083676554398	301.140278854695	311.389676273892	326.628111495666	326.651279181089	323.233845284568	331.684464076833	334.66829596362	333.223566341108
Ot12g02840	312.501852269728	325.645214987659	323.671581419637	309.169852424842	311.460801937784	307.808555615413	271.892938833212	270.918680733767	258.448958080945	272.738317869588	263.817275104434	252.329241699416	359.0030828525	359.327623262697	364.47630382803	362.132321071881	375.830178540653	380.41350360814	339.331533824326	327.303457296901	332.707421650855	319.204577320817	321.754620706751	319.03680588065
Ot08g00360	334.514334772508	327.591116854229	321.256619907721	344.907119243657	363.595846208516	363.425423550917	329.721304446933	334.456598698794	330.198912037473	345.853315446143	315.982794949445	319.585952627709	342.850527984931	343.457823160162	343.915740003332	324.159475487628	319.848380535297	324.366049684614	308.611751912065	292.293805263038	279.330971554356	323.845930423475	317.095673195631	307.624096508183
Ot07g03740	308.39513805171	302.671876579782	299.714576131874	338.460960444864	341.514524750074	341.682010889182	343.881856877161	343.811722474265	336.338751396634	329.717550259313	339.440450412687	343.424304079493	251.570006637127	235.175141085526	249.477694530641	169.664877580534	142.667307438657	155.717633936146	138.28858100164	118.673229790533	102.62452075711	214.317949352354	209.729781206632	201.571083234737
Ot07g03380	307.19872329259	310.634018435001	314.92553974492	300.588907113464	309.587368142356	307.921705391977	340.66432468222	333.708901762757	333.638365459698	316.560816414836	324.620426605371	328.069799508737	297.209232567756	291.76739690087	291.919698978636	272.788167653758	273.60519228371	280.014136366692	284.062317075985	290.204100997094	290.583024982775	299.487925811885	304.686992281199	311.397138490051
Ot12g02860	343.147219040713	345.726739742297	349.008700276777	358.564761319112	382.118637431384	371.15189960637	329.921490985875	337.401977415301	333.058937048654	337.573339273199	332.820033832203	339.596127204056	325.0241036196	331.439180916596	339.895670595969	323.155062356052	321.716664326217	321.232807934266	318.525503889242	325.467923015705	321.312134907623	337.586403515626	341.605280374675	338.133878840251
Ot08g00370	332.424193112385	326.158289782861	335.036970146188	332.281352929619	347.748715231173	349.649590832162	399.873552485519	394.353261134817	401.486467546678	380.171139683085	390.302902180595	384.806887808666	348.464165686084	340.425740869749	344.121891096484	333.863492740783	316.453004946539	325.777510581509	328.035045683188	300.48612567822	270.585229344581	335.91287698616	310.516002690356	306.019061076171
Ot07g03700	219.411398616978	138.284748364659	129.29234783342	166.028591593	118.647919312041	112.22036005151	222.602845661799	159.549560699453	148.242985302614	318.044460545511	330.529120066203	332.810869420889	339.764763062596	345.365259378747	342.057122809235	345.487030364873	341.68366190888	338.082117227036	346.812894578411	324.050950724527	325.337780753526	310.112520176584	241.2281549813	248.680608642465
Ot07g03370	331.325116515756	337.336878441223	341.623100056315	354.360794680677	362.328220212046	357.537873267719	300.183085282754	313.818519528747	331.255907233585	337.410599973804	339.818399872673	345.086154216237	311.094258534277	316.176417287665	314.004108964378	309.050163276506	300.280692896247	297.45368903782	308.142348455336	309.653255909791	301.769473499864	319.538713845661	321.569395316621	328.047216462854
Ot12g02880	327.403943382259	312.693272377159	314.408712111038	345.440532025071	329.685094692304	322.382218036943	323.021171217709	314.705471499122	318.116995768631	328.003358380336	310.18720552764	311.453108483598	298.075760093222	285.84293199912	291.155045767624	288.455210978546	263.350381142003	271.873251795431	243.701932689427	185.664664817012	189.713508109352	282.279924248372	271.33806962473	275.311551746481
Ot05g01700	326.061727893866	311.547986535685	314.713209995297	297.729185993438	287.317909224851	287.360350834818	237.692775738002	214.734163173008	218.95497450369	280.500401335279	258.746199504729	246.211390144763	306.352710422476	304.012921988162	295.020548309284	335.724265205654	342.549788250807	340.101739108629	349.803514885236	354.91046410029	357.810652528398	329.380309820808	332.737157668132	335.41311948632
Ot05g00060	343.988707983645	358.158049060759	350.345549508528	344.191734802555	373.378992520063	371.002782083656	349.387674131128	367.585196389097	374.261375331572	322.886236293971	316.021731420058	316.782735703017	316.213760405815	320.992913541127	330.837139361419	321.612670403621	330.048013027154	329.537452026	335.244166668757	324.012218787121	309.298730729133	323.40517957348	326.58585228784	332.261115186599
Ot05g01670	215.893604086628	174.032711907663	181.184087292622	186.956553544063	170.267224080727	179.073395525287	260.014415536503	211.554541916146	213.411907461442	329.403606498731	318.083666635742	320.689981398192	361.06834282881	365.871620090998	363.743757061188	373.480670184185	364.50563533157	368.405501011689	328.005151544712	305.87714774246	309.265669318915	283.808661585835	254.993548455014	258.610027264692
Ot05g00080	243.277430215367	176.005402439335	158.749550348948	185.895255942203	164.797275172808	166.312193619561	190.78824525437	171.393535167518	180.269016811912	323.5011622187	320.742214677123	318.441464811408	354.651473210527	355.512254246554	350.932710471975	365.005620507388	359.348013393916	354.702376854996	358.620990541216	336.925132651001	343.027719334304	317.270842271398	258.880780626487	257.329980217812
Ot05g00430	294.050290747841	289.355583901983	296.351187858918	303.486687091399	278.652600035894	287.01053223641	318.917370164638	326.481977535767	333.378750558174	323.209523074111	315.091250972512	314.032099999772	368.933858888947	370.842699186685	353.508282106092	377.789778019691	362.220411989639	353.404989885838	337.234068678214	322.563966025322	328.537195024362	329.002377770594	295.472870798288	289.978521567786
Ot06g03380	359.716570850917	352.893671032666	355.42425269615	336.166342823611	320.571824309804	321.098789616062	263.447798976333	255.736369516684	253.907302902606	168.94392433084	169.719861392691	165.755212643656	182.23866809479	172.165857404235	151.870000734024	251.573423041444	250.176124762335	237.79666048067	323.477257547693	324.356596979277	339.044316466779	341.114230627404	336.21261985275	334.93121977571
Ot01g04020	323.829826384247	331.868969806842	335.502542314878	315.118218372319	339.511773907235	343.530872203409	325.959387182999	350.888315510866	345.065185304942	306.302412031053	319.636851719502	319.955864548121	301.716219536157	308.539580903065	307.575943944947	300.1990891631	298.261701897583	295.931354955533	305.076228964377	296.929620371979	291.100906434801	312.811640195453	317.779990804671	319.425793852797
Ot06g03680	277.984954412474	310.130059910775	304.449940570831	270.178435770366	319.703176712497	296.966655636458	209.052597852426	240.846831355717	210.264244771072	227.431382100559	249.165890738783	274.294639916068	255.24788819558	268.840320725933	251.99820896177	271.514436138724	260.722287260461	251.479709821146	282.184510139706	295.886818271292	303.022058549221	293.173932518426	315.541415492859	302.116834791137
Ot06g03930	332.810502171652	324.43197577041	331.510639010182	336.641120419858	326.021778747815	326.766805496936	331.059569476764	329.645175770966	321.738373047441	279.555061415363	304.785470003909	298.678114349827	253.812999098996	248.253838303196	246.483920610103	305.296010981717	311.004278803783	298.847667151135	341.976665507476	346.259895128871	347.404354027246	328.004483481591	332.754596063116	335.768752611388
Ot06g03410	329.935017240657	314.588046590715	309.575212917667	311.650717132708	306.634577837138	303.284459014287	347.495727087518	343.199040302422	339.362797095948	321.855385348464	325.54606587163	319.261827143389	305.687837505503	303.09999286727	300.803283164706	305.381446719529	299.493636849462	300.84282349727	328.322502772876	326.845818082688	326.532815925206	323.305536365588	327.072154773853	323.737109441321
Ot01g04010	200.050686400606	177.932093865905	169.60656411784	259.128211006006	220.256957273303	222.776128306554	302.469579285124	NA	NA	NA	NA	NA	293.178803629346	279.010743245422	273.752357424834	251.310532362722	253.511401522589	253.488446632638	263.219544006498	263.961356102317	233.002155572688	210.736675546897	188.984278304569	187.725841379744
Ot03g04070	285.262516584675	272.003392792977	259.738440634162	322.492694970862	318.274204999338	312.670342316156	364.874981497619	352.807218319666	352.54946596868	350.417360223769	344.065310685974	345.451943393005	319.661735763961	317.923250761072	322.235208656371	291.937293344945	294.296684423907	300.219829091629	289.794491044462	265.79076787672	253.391426356567	295.187799311081	271.399326687857	271.298226033326
Ot06g03970	288.594555591009	293.772888328494	287.417288756896	288.157349505516	284.357446816657	282.055486866392	258.714182385759	296.95842161517	302.242859283892	276.964743577781	285.553252528834	274.655246798048	351.816292365732	352.273583426656	349.031863662449	365.961488786772	376.081747893265	363.993277709378	345.830581993318	327.517817203003	327.865459748512	306.010052088174	296.90372479025	287.260354541572
Ot06g03420	309.981919695947	297.048913184534	287.896628725149	311.471458657436	317.631861465682	316.296407755739	354.060072061244	336.865419408903	329.670070817727	353.436573657454	341.839066171976	347.953296957723	331.361035236325	351.20785569118	332.656213946613	304.072882423732	334.947882529514	308.827298507019	312.106930431782	319.079549864214	310.446856724112	305.647895230621	298.976973786405	288.641938583301
Ot01g03980	328.94114233268	328.769476878708	324.623596153452	324.903534624377	324.486952964324	324.792640151007	291.44388328784	290.119005065997	299.340172279478	264.190873301709	301.088003716433	307.959415464282	287.626144940819	304.49799579953	299.066189426028	315.934562461444	321.944138048335	317.140415340476	325.505503505348	328.71017906834	325.159833196157	325.397956598141	335.791626354096	328.384313492049
Ot08g03460	322.709216133665	316.913246183984	330.154691764247	267.603716498459	271.774670035632	268.248958780254	242.684621951813	214.637157566673	195.432420173364	293.58289679193	251.659652588987	245.535417718195	332.151678328486	315.030430544784	314.571430206764	329.128103599341	323.645812132526	323.29342776368	342.387627520717	346.427649749428	348.770444973638	337.545670803366	337.915052336967	339.47953383358
Ot06g04130	NA	454.839250322587	336.037674195365	NA	417.41784192429	312.033854662637	387.372163691361	602.555383440307	396.091278055116	321.940333865582	433.778155527821	295.334508215005	327.744592974523	399.519192760928	NA	318.158517189939	578.074287524254	NA	327.455681810548	453.475816305549	355.39670301745	368.688645873651	463.012566137762	283.318635431996
Ot06g03440	281.585255497012	289.512689390683	293.015831721906	195.636280806543	212.274554026438	209.455064234098	165.197437225705	195.616686972166	216.680799917443	208.76423625552	201.486567812047	196.615793622057	325.021665829956	332.418078825703	332.865846994193	327.15114446976	349.806375104242	338.268698513827	332.196666992333	318.109043170197	333.544306404604	301.474873640151	305.445751883876	297.683869452576
Ot01g03940	359.890479804849	314.459813417545	311.680806825501	362.175071041372	302.87908102738	292.8352749329	289.741031198606	295.23812337454	300.466254509967	254.748126227372	232.238779366354	221.187821789696	219.88590882779	200.336230733852	200.743845813246	273.540446985148	207.894817190321	207.934619470401	289.007690959267	245.540788864749	238.058816323683	342.329818140481	295.370685299965	295.017973939345
Ot08g03520	377.619280327239	372.267261716971	380.501366639146	383.187652452213	370.855332273787	365.706066984606	105.518056881776	153.174904003452	143.240466350474	108.124244000666	150.092136849968	128.065784238867	70.2331243552001	72.9752868530237	74.4925017035222	108.557535248075	109.129382188128	84.7656712181	311.352256139631	301.372271361158	288.608403568264	351.494079258465	355.852886429045	359.54712554336
Ot04g03990	273.702416418517	219.646211970225	227.668421122449	226.406738729448	161.340276325546	162.740048141241	271.757960701203	190.516729993733	177.944448502039	320.983564662107	312.396090644022	312.974673648334	339.007288958712	335.182134554612	335.005622987287	345.011593810858	335.434360715116	336.360312219105	362.06618606882	357.437554408912	NA	334.563598821124	311.40176375644	314.493595541744
Ot04g04450	339.082744133639	323.100660190471	321.527296337714	326.539887538585	314.476304392121	310.937770228323	305.291119763144	294.701809442187	287.281798027237	311.070339741542	306.20644502512	305.280127494372	310.498776542836	300.708759905228	308.942331616246	329.078339051392	313.460621531434	312.497760678195	333.417397427977	340.791733652327	340.90532942257	331.426426382633	326.673801566773	327.506163615817
Ot04g03350	315.86931552538	320.945678974521	305.390926319381	349.615076317209	352.830547077096	355.928503771996	339.399227191689	377.493985611663	391.468253985859	307.166286189213	337.448693904185	343.093556811526	304.117156190906	324.211579226052	327.097200227556	302.123546279373	316.419312400465	328.206027139672	298.815023954838	305.133683193692	298.69170328822	294.956158667495	309.412757275311	299.534492568297
Ot04g03650	313.627300329243	299.165597454455	300.092017167498	335.855557650963	334.256416712529	323.276519586889	360.488650236067	349.133776379572	352.003650305408	334.814191666782	342.739810939482	335.459799827796	310.843498124831	299.380912537378	301.563789561905	289.860995362327	270.103090997844	272.673677198276	237.849033712249	178.675700812277	174.722951452804	263.05626264352	243.954865821575	235.267329285662
