Protein.Name	Gene.Name	Uniprot.ID	mRNA.ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
	Gnpda1	Q91WJ4;D3Z0R5	1448163_at	0.545858796426311	0.530102173331353	0.539965004426366	0.561189567134262	0.546428720776469	0.554524733777074	0.532144048240538	0.529588714402646	0.529254782406576	0.530514288367179	0.519841670255376	0.55164142272015	0.562649330526548	0.543059324511227	0.554735941375588	0.563992007427885	0.555587916214946	0.562944312792896	0.551130972890407	0.560101956069011	0.53650396555837	0.539780266039959	0.529749301306287	0.550576893290416
Interleukin enhancer-binding factor 2	Ilf2	Q9CXY6	1417949_at	0.53177572375043	0.528636503956331	0.539184980822125	0.539120822165738	0.531793358795128	0.532653997665408	0.537602767544111	0.535141454826418	0.523923661957711	0.533914741679035	0.520892685652694	0.536161795165129	0.527483432585258	0.537370741862535	0.526089257042652	0.527703212067179	0.535525032801448	0.544671672892678	0.537609275498756	0.539074735011474	0.522339581858851	0.521117091934357	0.526894290768957	0.514165598898642
CDKN2A-interacting protein	Cdkn2aip	Q8BI72	1429320_at	0.430466680531796	0.444290700046334	0.432283036836455	0.46715840519622	0.468880655429448	0.452566188435476	0.434913511149503	0.427986488631719	0.438114862764255	0.426824245570063	0.436222323108624	0.401255305417875	0.41992271392108	0.44168632863709	0.435636887611547	0.446708130421835	0.449566183874804	0.454190471821268	0.415031272959155	0.426632908544157	0.408805997746721	0.410735897221817	0.442788956412035	0.384618647600613
CBP80/20-dependent translation initiation factor	Ctif	Q6PEE2;Q6PEE2-2	1436047_at	0.564868789664779	0.546675640889453	0.56129221057035	0.547590535922629	0.567723438808342	0.572977252642681	0.564253363457955	0.57117129742269	0.568589364079033	0.561733579428354	0.558245829951022	0.576801130678758	0.551978555891555	0.569793269985714	0.573284097423993	0.572675170629885	0.580751744659279	0.588616661936856	0.578474394299671	0.57807591504799	0.573946307595796	0.570888146136379	0.581785034912109	0.573204594305299
Isobutyryl-CoA dehydrogenase, mitochondrial	Acad8	Q9D7B6;D3YTT4	1419262_at	0.622440491442925	0.620844157480077	0.63692476403311	0.633849487240966	0.630981928084621	0.625949159868279	0.62050397261708	0.623775859028042	0.613514350052265	0.603561954149269	0.600153384777034	0.622664796040539	0.612098297227506	0.636298661176676	0.628831629837812	0.627525831833683	0.632615663172421	0.619357188163634	0.617110121864648	0.609788683478705	0.602795339734052	0.607569289516555	0.616189737179975	0.611532216628004
Ras GTPase-activating-like protein IQGAP1	Iqgap1	F6ZJB0;G3UW45;Q9JKF1	1417379_at	0.522329206633994	0.519563018692999	0.529294645830079	0.519053214246882	0.543896151060094	0.536619645673505	0.561809027237404	0.553510412162849	0.557297148315642	0.559670316408667	0.559571253503135	0.532574681825563	0.529732033857031	0.521624221060277	0.510170688175401	0.51110324756496	0.517879331520977	0.518986596509795	0.51694100510128	0.526875126017043	0.548543514908452	0.534819299867524	0.53262706929541	0.539115809575077
Myosin light polypeptide 6	Myl6;Gm8894	Q60605;Q60605-2;E9QLM0;Q8CI43	1424269_a_at	0.757844026335887	0.75657478064648	0.752493977442285	0.750976079149644	0.738583331601556	0.747537238705197	0.745793123827188	0.7512222130542	0.76119349890475	0.754197492418767	0.765239949516242	0.757535108089276	0.758232401481171	0.751381639952296	0.743430220557525	0.743783637569308	0.745773759393077	0.755867847162107	0.755472855532885	0.761374796064238	0.768844723350771	0.773148600178825	0.764526662241474	0.770880752187731
Rab3 GTPase-activating protein catalytic subunit	Rab3gap1	Q80UJ7	1455922_at	0.600451818508913	0.60044972292821	0.616540352731855	0.622813699985227	0.617717570320122	0.617714597846137	0.619042558350912	0.616580586851637	0.609040718725432	0.60990607069233	0.591247801584198	0.604034024159716	0.58551581751557	0.602730540082015	0.615477103479724	0.601006009973059	0.610570741817036	0.623644215043796	0.607122860736247	0.623528087355029	0.614602980356765	0.598314258207691	0.602634467260881	0.596394610392026
Paxillin	Pxn	F8VQ28;Q8VI36;Q8VI36-2	1426085_a_at	0.380023033385795	0.378375224476754	0.381498626199584	0.361796751407262	0.371204398655154	0.350259537464722	0.363413557797614	0.363867414896073	0.361199498094078	0.351760756589529	0.365506269056104	0.366393552423536	0.373987258450689	0.37618304030018	0.376407007257607	0.374519920277456	0.366371860079977	0.363763854080304	0.374419919515017	0.366813073603603	0.350852840428667	0.346406170469418	0.368728083093774	0.352764884290098
Coagulation factor IX;Coagulation factor IXa light chain;Coagulation factor IXa heavy chain	F9	P16294	1427393_at	0.789966643968226	0.792222207964559	0.782470081077506	0.784859997902424	0.786438700096929	0.785798559225144	0.784458743752726	0.78296074932281	0.791153403299784	0.791961329287858	0.799376173424136	0.789890544749394	0.791205304874335	0.788347406229186	0.791103932079313	0.785495149937128	0.785116616146192	0.782619912347955	0.778060359813548	0.776213390759553	0.770640627471125	0.777480148758651	0.784236552404735	0.779877271811588
Arf-GAP domain and FG repeat-containing protein 1	Agfg1	Q8K2K6;Q8K2K6-1;Q8K2K6-3;Q8K2K6-2	1426922_s_at	0.452483232447098	0.449957047529486	0.462398532862352	0.465685859569034	0.475672271594673	0.467708052062056	0.470806797158232	0.465253663513233	0.442654055671415	0.454599608181435	0.467636765751688	0.438132624007167	0.450727795535853	0.464275720566862	0.460157173331955	0.46085887383222	0.463923550442564	0.463982335290041	0.452477841203293	0.444768155157418	0.455495984840931	0.459605931933859	0.453661099104892	0.460915662442789
Rho GDP-dissociation inhibitor 1	Arhgdia	Q99PT1	1451168_a_at	0.629293085566426	0.633353599351002	0.641415131864007	0.62167920245186	0.628626182307179	0.637300843365348	0.644792787354685	0.642744949068028	0.640368494029348	0.63500272547217	0.675856020840369	0.663628121623462	0.674345026356385	0.662044143559688	0.661946679749911	0.667672484611116	0.638318529095113	0.666924237155125	0.667115367068526	0.676056384110053	0.657611723233283	0.660460681346466	0.651438042261506	0.664052308509998
Hyaluronan-binding protein 2;Hyaluronan-binding protein 2 50 kDa heavy chain;Hyaluronan-binding protein 2 50 kDa heavy chain alternate form;Hyaluronan-binding protein 2 27 kDa light chain;Hyaluronan-binding protein 2 27 kDa light chain alternate form	Habp2	Q8K0D2;E9QM92;E9Q092;Q8K0D2-2;Q3V1J8;F7B276	1443695_at	0.533453179059306	0.537745063897828	0.547848363960852	0.557565754687524	0.566419936769188	0.550256830752882	0.546040038706836	0.527025992323458	0.531311213521918	0.540213429849414	0.565245985298313	0.551241875493424	0.526516222805637	0.537991963065535	0.534265638997532	0.563292756237759	0.550436992830534	0.517158044613481	0.521148399446687	0.515069583666324	0.519408256038712	0.564448221337931	0.564219705101686	0.558828841588226
	Pfdn4	Q3UWL8;E9Q6U4	1454888_at	0.562329106921013	0.563609203374949	0.558560387508393	0.569815067640716	0.566296767489292	0.560593869797648	0.566291892330064	0.566480319834825	0.568306281596199	0.575850462401513	0.593070007295945	0.575995051502356	0.555445012038684	0.558610129437779	0.548716168046193	0.56604681955531	0.568512941437059	0.553162809746872	0.577337280303503	0.58118266580305	0.574495582244188	0.584458791292124	0.566280737859036	0.592516381588273
Transmembrane protein 11, mitochondrial	Tmem11	Q8BK08;E9Q933	1454669_at	0.592828897683322	0.587977536793939	0.603913194841577	0.610773386132576	0.605731134094236	0.616204241725018	0.594661706970237	0.60013752727248	0.593215621837711	0.594676949807002	0.579696736788144	0.59184761601317	0.593176861376055	0.593074383337439	0.601386168544041	0.596139785017068	0.609517808171784	0.590495691421492	0.591707779500736	0.574903581708821	0.597139930248407	0.599237128593457	0.59478599430662	0.602373048980047
FYVE, RhoGEF and PH domain-containing protein 4	Fgd4	Q91ZT5;F8WGX0;Q91ZT5-2;E9Q4V3;Q91ZT5-3;Q91ZT5-4;E0CZ69	1425037_at	0.359643537496142	0.373740011696713	0.366602747812905	0.376610420171161	0.364934403406507	0.357688763048667	0.368649025091446	0.364410335754071	0.363160680157795	0.369777254370713	0.37597581189454	0.368565850698836	0.378876945392025	0.366288959672638	0.367500173608399	0.36281699140757	0.379977788898594	0.328270040644188	0.348215110859274	0.347111547801702	0.364745886328513	0.375850337054625	0.384138053623464	0.356061933173678
BRISC complex subunit Abro1	Fam175b	Q3TCJ1;G3X9P0;D3Z4D8	1433846_s_at	0.65099235627791	0.645966205072063	0.648450000905239	0.656788135093383	0.652740605741677	0.643641653246112	0.650731488190859	0.643746547889813	0.639329943996499	0.645454765548782	0.652909776756556	0.651445206774492	0.653675643928579	0.648696491289029	0.649268790880278	0.655367162644565	0.651597115371661	0.63947490203843	0.636889426017832	0.642198203181408	0.652014283718573	0.647477375075118	0.652467197285008	0.653392544946951
Lactotransferrin	Ltf	P08071	1450009_at	0.369700356013548	0.373111592398078	0.361118212169666	0.339158734609982	0.335769866726982	0.358688108147066	0.357250055410828	0.334547396168093	0.355469842227429	0.359442565701836	0.390893978043975	0.357215870438838	0.363187720333441	0.363676974304573	0.356961571738108	0.359074343714866	0.362365428401885	0.344267598710292	0.362206092305654	0.350245027361575	0.346908293030832	0.349879738824849	0.34414517731716	0.349628502931919
Protein FAM98B	Fam98b	Q80VD1	1460037_at	0.646448803125972	0.654587170399732	0.65413107607668	0.641803220737685	0.628848343231865	0.626363483402077	0.644166996512654	0.645760066756871	0.647261738662376	0.645140201789737	0.662491616385941	0.631223629723072	0.639858718134334	0.64029514133295	0.635988134414786	0.642623037557799	0.639126495920624	0.650692162499286	0.630233332340286	0.634038612082999	0.636069802268697	0.639813864586612	0.637203762362667	0.651232351402934
BSD domain-containing protein 1	Bsdc1	Q80Y55;D6RDC8;D6RDT1	1452372_at	0.57480330345073	0.577965095231469	0.580454592918699	0.576585403405643	0.569904432298451	0.583245766643114	0.565313686690149	0.554920239969707	0.562677931125248	0.555619511988097	0.573396368081161	0.576978923424461	0.58888033195186	0.590336128203583	0.597954533859562	0.589173014684344	0.579263202808967	0.585169352931228	0.57991471948133	0.569509974539739	0.566996933133782	0.5736880205752	0.584909588566606	0.576675175267624
Malonyl-CoA-acyl carrier protein transacylase, mitochondrial	Mcat	Q8R3F5	1452216_at	0.596666920508851	0.58750546906524	0.591503051656803	0.595712728159685	0.584947495303498	0.572696287621927	0.577602579954581	0.582356190119011	0.576804794522366	0.57778094822732	0.576272536096932	0.567755085716049	0.583610946006977	0.593903055621275	0.582548851085274	0.58800934699289	0.588673823408439	0.585037263596591	0.587509171640057	0.587791741548696	0.582939415655457	0.582873933877801	0.58224494162641	0.584887938406131
Pleckstrin homology domain-containing family F member 2	Plekhf2	Q91WB4;A8Y5N8	1423862_at	0.455269340106041	0.462866852849326	0.466151710529228	0.481770982052262	0.488588943981179	0.470952902275804	0.470590558832087	0.478605951886145	0.458016948007656	0.464485739374703	0.449897381166725	0.449855664203319	0.462447441368679	0.474716226407681	0.477452570957936	0.46558425023281	0.461881150380317	0.457503469420813	0.482512317976755	0.466255137891996	0.438990169295302	0.445490769808185	0.426777125895607	0.416248789726272
28S ribosomal protein S24, mitochondrial	Mrps24	Q9CQV5	1450865_s_at	0.751676673470213	0.744749053895054	0.744665411451587	0.743532886928104	0.744433903551272	0.73788026480233	0.745054456494661	0.743537528822486	0.74236956582831	0.747538879808517	0.734858485755174	0.737115768083219	0.745098755753154	0.738038735121487	0.740806734068263	0.740266308506401	0.741696295146688	0.743833262661499	0.743097182480087	0.738965040532498	0.750215687821618	0.752544511138204	0.747443371105679	0.760165703100939
	Farp1	F8VPU2;E9Q805	1459799_at	0.34983641808518	0.351435854464632	0.362354212323662	0.351265522917652	0.343861824242424	0.356798316769058	0.337047263697596	0.33828181213335	0.346208968824771	0.356019773434161	0.336166504783601	0.352835155398155	0.387144783080353	0.34486042350178	0.367999893255216	0.345849571000622	0.333224908406478	0.357281317112679	0.356426313165182	0.349684042724293	0.349484661308296	0.339677198172486	0.33603550717759	0.349439867671084
Protein transport protein Sec16B	Sec16b	Q91XT4;F6Q2Y9	1450734_at	0.677500670289107	0.690032531035536	0.682271697679068	0.68180471737066	0.681117146097157	0.679001615136111	0.676763415534068	0.679164094427877	0.688619709516885	0.676195451497915	0.708815928333416	0.68655958606534	0.701204955091032	0.696455200729568	0.694771701772498	0.692829982375067	0.685717456149217	0.687535134405017	0.690963040186819	0.693248410948912	0.694788706001653	0.68281149429759	0.688035822566071	0.685528366996062
CUGBP Elav-like family member 1	Celf1	P28659-4;P28659;P28659-3;P28659-2	1426407_at	0.783819267513159	0.787325803323287	0.788370743244953	0.792941249339558	0.801152197669371	0.801936088660836	0.793676012542869	0.793363906869917	0.786027718095217	0.7888755202983	0.777873374080948	0.785911016049541	0.775431298253508	0.781660771414084	0.791356185748833	0.789074037048844	0.801661056126197	0.789914737713167	0.789249099770907	0.78699849769873	0.779891569595164	0.782808309253892	0.787059182247625	0.786929515778254
Calmodulin	Calm1	Q3UKW2;P62204;Q9D6P8;G3UX57;G3UZ90	1423807_a_at	0.836061035468377	0.842325386608743	0.841886222679824	0.843321457925417	0.843370985311992	0.838736422947124	0.838980402647607	0.835658277705299	0.830407102800201	0.834669956140701	0.834453649947182	0.828321540140968	0.837017341769241	0.83579692607063	0.838262254079619	0.836236413539705	0.840193860185154	0.831132833792085	0.841179968454258	0.838328283769309	0.832916762831243	0.825829499884465	0.822475965804285	0.833629383133538
	Ifi47	Q61635;Q5NCB2;A6PWD6	1417292_at	0.739416790934045	0.742402652343443	0.751944649553108	0.723339963014093	0.691089324696212	0.668083645115723	0.755027509822262	0.684310990936734	0.756549128534159	0.771202929730078	0.759652962747311	0.753715071229576	0.747707234191662	0.719012630402368	0.733655575743706	0.707510219727001	0.701328182350729	0.68392595486627	0.676456940044883	0.682498995169386	0.742851831975655	0.717383837405068	0.760056582894095	0.76997164413536
Complement component 1 Q subcomponent-binding protein, mitochondrial	C1qbp	Q8R5L1;O35658	1448274_at	0.735417921787687	0.726028506232324	0.72749129855723	0.733498440539621	0.722641763943788	0.73143083874699	0.732113150415993	0.747067790130592	0.73435123446798	0.739334062359878	0.753243581368167	0.741230293181586	0.740969986111995	0.736175318760351	0.731137157896052	0.728040944135927	0.733936336050716	0.737173097292528	0.736567328320545	0.752487688008884	0.743706063990274	0.739838349129952	0.733184033226575	0.74260591278943
Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	Dhx15	O35286	1416144_a_at	0.713680995214572	0.712755834772972	0.711174337729782	0.718964986920496	0.728219132267592	0.725863249175731	0.723333596937364	0.729837722341257	0.727984542837443	0.726003122664183	0.724853256271357	0.699516978817963	0.702531745878207	0.720162895223486	0.708714207425569	0.707182197399567	0.725199550134149	0.699012311171504	0.718588523669541	0.717356572857542	0.719605171672048	0.719723358024007	0.725846732246025	0.721240655456359
Pre-mRNA-splicing factor 38A	Prpf38a	Q4FK66	1443282_at	0.332670898663078	0.37017771833355	0.337876675794319	0.352223388880987	0.368834644700605	0.364069122758858	0.338342071458041	0.340671938235507	0.336550585503759	0.346227957999108	0.350275156438857	0.33732778945262	0.359267297914991	0.351484756886299	0.359078243514612	0.377505972710109	0.377606676660456	0.355515715833489	0.322151290647632	0.332062037337584	0.336388936417202	0.336742163341831	0.363236191563255	0.347481508539103
Transcription factor p65	Rela	Q04207;Q04207-2	1419536_a_at	0.670559404164634	0.657247368048474	0.669156381700235	0.659907351739469	0.664575984228347	0.660164917610705	0.657053372961748	0.654759958745664	0.653324591568235	0.660322976045107	0.671311127658825	0.672174443487479	0.669381569100273	0.671742441789797	0.679967841248348	0.673783824250973	0.669967012612722	0.650266094867392	0.652545551397353	0.6517131590453	0.655543797139914	0.668531640345239	0.671855775858514	0.68413565183064
E3 ubiquitin-protein ligase TRIM32	Trim32	Q8CH72;A2AGS1;A2AGS0	1427476_a_at	0.527960153383053	0.522676726321982	0.529022171251884	0.524541554500025	0.529293896656174	0.53351225883733	0.524458562120692	0.50164378656056	0.506773324467256	0.533605740002358	0.539678751776566	0.540231942255446	0.507102063848604	0.555715580070216	0.530893627907667	0.536695818434827	0.53272263433987	0.514466283136058	0.528578855887375	0.537008299016517	0.543376538374228	0.562367172912208	0.54299351960296	0.561640286536782
TAR DNA-binding protein 43	Tardbp	Q921F2;Q6VYI4;Q6VYI5;Q8BLD4;Q8R0B4;E9Q830;F8WIJ9	1423723_s_at	0.625976700565812	0.60900388487812	0.590574295414489	0.579965241124939	0.572528920299535	0.549967693330127	0.551316295813829	0.566530826442301	0.614898241639931	0.622175689446921	0.634491594569923	0.628592671035893	0.603655005643611	0.598082103227065	0.571153619726857	0.587773972816971	0.569478840030708	0.55110103196957	0.596931220169271	0.578685229212689	0.595219390327807	0.614801142909822	0.625499272601677	0.601944477685608
Squamous cell carcinoma antigen recognized by T-cells 3	Sart3	Q9JLI8;Q9JLI8-2	1417548_at	0.451023032421868	0.466008946358679	0.483922547078717	0.472515128495053	0.474109442876957	0.460115773999563	0.463415182034986	0.483257902632909	0.471035530921113	0.472490039740446	0.47577876837646	0.476146913193545	0.452638283011169	0.461351971612515	0.478495480416474	0.465935381167191	0.473291831688003	0.471821856713141	0.46776225012814	0.46106950666428	0.477649210649021	0.44448405366936	0.471998654441227	0.47382078971132
Cytoplasmic dynein 1 intermediate chain 1	Dync1i1	D3Z0M6;O88485;Q3TYJ3;O88485-2	1416361_a_at	0.29207904556332	0.290559489434541	0.309971220319243	0.300069992964648	0.292323257300015	0.29352548220204	0.299517858701035	0.296494215290299	0.302029935805213	0.292751166185478	0.298726878201734	0.303308700069395	0.307602967813339	0.30334596142266	0.297750314542734	0.304816240279541	0.28977560944227	0.303111703021479	0.30911660081702	0.301938038758312	0.304596504092324	0.285913357320521	0.300201365947447	0.297332316400158
40S ribosomal protein S24	Rps24	P62849;Q9D7P1;E9Q3V8;P62849-3;P62849-2	1428530_x_at	0.837558953840028	0.837715638545162	0.832351367341184	0.832713295857815	0.828466553997965	0.83307900505525	0.834156810923082	0.837499662327498	0.844195331109218	0.839634883427545	0.840522530177962	0.840211592291899	0.830421453824563	0.833390416257742	0.831298025906622	0.833826072730546	0.833031239880154	0.828944122669888	0.842962508552496	0.840335302814106	0.847276720528552	0.848136235667228	0.838102468537552	0.845528183740064
Probable D-lactate dehydrogenase, mitochondrial	Ldhd	Q7TNG8;E9Q5A1	1428614_at	0.728723812200387	0.719598200639586	0.718349428079759	0.71577530808459	0.725597493994156	0.716440492017518	0.724324301465891	0.70889645999387	0.731093318497526	0.727645945485943	0.726451338111627	0.732373668108469	0.735570762040089	0.728169157892449	0.730756019987156	0.732852791879368	0.721691160257562	0.725379223157161	0.705684872282378	0.727547725013448	0.727989861650378	0.738230211802067	0.734454920604366	0.724189771363044
Multiple inositol polyphosphate phosphatase 1	Minpp1	Q9Z2L6	1423265_at	0.618174218464351	0.608523448809629	0.606289726231053	0.630153160201397	0.630759795301492	0.612126914266492	0.628942199832188	0.631363616070287	0.611841552844031	0.609659296845239	0.610623418659326	0.592218583820497	0.58828637892378	0.606802392983683	0.618406104257227	0.622577637423509	0.623847023411161	0.616096099861479	0.623671054133093	0.621116426466932	0.60960932112445	0.592607277883934	0.597797966225648	0.602235994561912
Carbonic anhydrase-related protein	Ca8	P28651	1427482_a_at	0.747180146909118	0.74199677853178	0.748187276512369	0.769135423302809	0.7695643263868	0.760903569481436	0.764892603709147	0.748181511880992	0.735029294480004	0.73581723762177	0.7269697167229	0.751612269087126	0.747789354884778	0.761279528992655	0.76641153756431	0.774890287043009	0.77168793397494	0.753313267120121	0.771224591708837	0.744186623507179	0.746338785122958	0.737035411941836	0.743142509110213	0.727736618053293
Ras-related protein Rab-5C	Rab5c	Q8C266;P35278;A2A5F5;A2A5F6	1424684_at	0.681186568336477	0.668261807738617	0.67019585338373	0.679875322044845	0.670480785311022	0.677409333382071	0.682547585518143	0.682664336650653	0.689316717865808	0.672272369204946	0.682294389662246	0.663494372697496	0.675845774797548	0.671744412108389	0.653846426852105	0.657251810787216	0.670613131196035	0.681385178931218	0.669266080125408	0.682319436584808	0.686725140100203	0.670450579414893	0.678915099913492	0.676881155248496
Replication protein A 70 kDa DNA-binding subunit	Rpa1	Q5SWN2;Q8VEE4	1437309_a_at	0.688463433537163	0.684206855998082	0.686018790450768	0.679444796521062	0.680489885399913	0.671827031568201	0.692185016308483	0.697424079461535	0.689110535202797	0.679859167562022	0.657573277477323	0.666138447222824	0.675632479107146	0.673110160991695	0.68031143398964	0.668671775708146	0.676792259636227	0.684733993362068	0.68695895303398	0.687275228806049	0.698556312038295	0.681028073737182	0.674882702821535	0.691740468917105
Acyl carrier protein, mitochondrial;Acyl carrier protein	Ndufab1	Q9CR21;F8WJ64;F6ZFT1	1435934_at	0.358237804783251	0.346425101780967	0.355701414309218	0.372253671089585	0.398313211268665	0.380803192724784	0.360645112154801	0.389435603651115	0.378375224476754	0.385947611606426	0.341016958473409	0.352294123359393	0.338231092738253	0.356668308447041	0.363622651093391	0.395292006461404	0.39776405503714	0.392078025313345	0.372945507359517	0.383151931488354	0.360472416482938	0.378796675957064	0.332277694286057	0.378463119045251
Suppressor of G2 allele of SKP1 homolog	Sugt1	Q9CX34	1426424_at	0.480626164582545	0.475631852536296	0.48132511545954	0.478567220619162	0.465565269775921	0.460782656781586	0.476194453411696	0.477099798861728	0.485998383933658	0.47508906109436	0.490859414812268	0.471306416525153	0.471097343648095	0.47622632346265	0.465639634749312	0.469167273158917	0.469688380214159	0.486653321238702	0.45101587212134	0.479863576340806	0.480827621511565	0.481929807387994	0.482972235456225	0.480611122481092
5-hydroxyisourate hydrolase	Urah	Q9CRB3	1455186_a_at	0.844471187413366	0.84065725861736	0.842983416969374	0.845233227450539	0.84741067434378	0.839405623926538	0.842132037139669	0.849115883079304	0.84457983254859	0.8431334670536	0.841639623064665	0.834380432166444	0.837099036536077	0.843488175885751	0.840304292104527	0.836926644044157	0.846569009494691	0.839388680485488	0.848574778843697	0.847447325651258	0.848196281911766	0.848553092292268	0.847376395469087	0.851515311867778
Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	Sdhb	Q9CQA3	1418005_at	0.841405921761018	0.839778427604849	0.843246005786897	0.840826539741203	0.839160115454942	0.838946343756817	0.835029129592971	0.84852146258543	0.839682396440241	0.832327451112481	0.83078824129416	0.837834277151262	0.841224808896555	0.837063861343991	0.838458002894402	0.841252968006284	0.839287790952977	0.852717057602737	0.843099841109854	0.848276254251445	0.839682396440241	0.838318967216986	0.837848421063119	0.8393742399464
Eukaryotic translation initiation factor 4 gamma 3	Eif4g3	E9QNX3;Q80XI3-3;A2AMI2;Q80XI3;Q80XI3-4;Q80XI3-2;A2AMI7;A2AMI6	1426833_at	0.640909462939751	0.644320182888665	0.644813588821943	0.639804497718822	0.645623849330682	0.646413507410791	0.630802265066196	0.636768262745406	0.630660721981828	0.632465155568481	0.640695953350106	0.646637985362741	0.654011096972923	0.646098937976629	0.652835043895191	0.647442418930834	0.638343865214599	0.642351537871034	0.641777397903813	0.647310561807929	0.634911361184158	0.640736524583518	0.642779569678354	0.630253918855187
Probable Xaa-Pro aminopeptidase 3	Xpnpep3	B7ZMP1;B7ZMP1-2;E9Q1R1	1437926_at	0.574157108575126	0.55988970366397	0.573725455867865	0.569600689816731	0.587234107277959	0.590804233296707	0.581059979727158	0.58116810836826	0.584971089220679	0.587945916155586	0.580822799577004	0.581106400777202	0.565213516025249	0.565579282266382	0.565537668508191	0.568620612441435	0.584506459639198	0.585067302691096	0.594631310635916	0.589288496696953	0.591318987848695	0.606604092999192	0.596547572630182	0.590110627794533
Protein argonaute-1;Protein argonaute-4	Eif2c1;Eif2c4	E9Q5W9;Q8CJG1;E9QA67;Q8CJF8;Q8CJF8-2	1453289_at	0.439725622054539	0.457840018347734	0.44814120046416	0.456605677082991	0.460726477924272	0.451996736465646	0.435583659522359	0.417804513431968	0.430058100274555	0.431234400132102	0.41882954030541	0.437856239156587	0.45213787614868	0.427185950299877	0.451945387366627	0.433214162761756	0.429689278012359	0.418339462506263	0.414193635687696	0.413445665259307	0.426891195857284	0.419714026717929	0.427298674849365	0.416527343583032
Antigen-presenting glycoprotein CD1d1;Antigen-presenting glycoprotein CD1d2	Cd1d1;Cd1d2	P11609;P11610;E9QLX1;E9Q395;D3YV93	1421647_at	0.364977883868531	0.383186230723259	0.378293732609965	0.354588995436886	0.366795768885797	0.364442463584034	0.38609952318742	0.356747400558576	0.374721722159957	0.368328296634554	0.375315754581164	0.383610924099329	0.386072032980873	0.382872376061264	0.370273211883242	0.378654751937805	0.372716642425383	0.384087543681126	0.369557476819501	0.387086616294034	0.372091731226433	0.377980418663723	0.378976640634267	0.366047434430854
Transmembrane protein 19	Tmem19	Q91W52-2;Q91W52	1416261_at	0.704148618790288	0.697141826072289	0.696928466258919	0.691529475802897	0.674654952433506	0.679182799787874	0.68929368168973	0.680455957972908	0.684908341955535	0.704526143346562	0.695306861996237	0.684580272354965	0.695456471235061	0.69568097908376	0.694679904303417	0.690718832604075	0.686805534212211	0.682993833864845	0.666883425460585	0.680595424491139	0.683692390057954	0.697848178588535	0.701075232455558	0.69222819189388
Thioredoxin reductase 3	Txnrd3	Q99MD6;G3X8P6;D3Z0H7	1423869_s_at	0.52885491380443	0.512554794675477	0.52985537028959	0.544739797987553	0.551215425237378	0.536937107720474	0.550629592365122	0.520836544766006	0.500711981142426	0.522191238054027	0.491486035742495	0.514401186213221	0.499142063209406	0.519437113597332	0.533862210400562	0.54538274979727	0.549213425218941	0.537846973898221	0.520183394069593	0.49139301016647	0.518661668057038	0.501428196543359	0.512378240216824	0.504793248711578
Annexin A3	Anxa3	O35639	1460330_at	0.526986345431984	0.511096488676549	0.518076965703122	0.511528888509992	0.517511279787506	0.521876972326366	0.522699153329869	0.537004961579876	0.540365590843009	0.524124702145949	0.560339678456083	0.534955751319142	0.516846407400931	0.517954292440122	0.49728804133106	0.501958701884305	0.523481680947692	0.517180161420662	0.520989754603067	0.519335090796682	0.521462142595565	0.512877742805055	0.50001241594868	0.509887376347646
Dimethylaniline monooxygenase [N-oxide-forming] 4	Fmo4	Q8VHG0;D3YUF0	1425799_at	0.448927617175067	0.436334187029596	0.44488225156397	0.452437823966578	0.448774516159831	0.434271221280711	0.440442657246549	0.46128775509334	0.433553410118885	0.435064490197669	0.440540010069767	0.436969051564062	0.438837872976503	0.414165586920957	0.435636887611547	0.449446179613314	0.454959301638208	0.450166581553651	0.478661101499623	0.45254149459878	0.449996454018338	0.398517832923559	0.438282235703258	0.42270179209971
Xylulose kinase	Xylb	Q3TNA1;Q3TMS3	1426706_s_at	0.650597716856959	0.649209075021138	0.667366074532038	0.674673147735082	0.68400070884843	0.688662434486319	0.683357854978355	0.670033960793714	0.661300947074529	0.64636741346979	0.672456024112124	0.687619730443601	0.664281154312553	0.684262657255366	0.688466696378198	0.701041694271347	0.705265454249019	0.700081989336192	0.705828521186061	0.697434901967493	0.689279441417903	0.692484249003177	0.684250749105444	0.687660816357437
Death domain-containing protein CRADD	Cradd	O88843;Q3UMW0;Q3V2M2	1427505_a_at	0.50313277124549	0.494237690645851	0.508560151033756	0.522405803975951	0.502589471500322	0.487997418264847	0.506874482426934	0.473185472922713	0.491790553023904	0.500191556388322	0.524939757952738	0.489564374255027	0.498213800351201	0.507469910692812	0.515434973243529	0.518750532719444	0.51407307325944	0.516331539580635	0.506875400625704	0.494490446533942	0.506428845003614	0.495053306358479	0.521984748174134	0.503706565674165
